Shipment_ID,Order_Date,Delivery_Date,Origin_Hub,Destination_City,Distance_KM,Weight_KG,Service_Type,Freight_Charge_INR,Delivery_Status,Customer_Rating
EKT100217,2025-06-21,2025-06-22,PNQ-Hub (Pune),Bhopal,259.14,0.57,Same-Day,681.23,Delivered,4
EKT100218,2025-08-06,2025-08-11,HYD-Hub (Hyderabad),Patna,985.83,0.49,Standard,1251.82,Delivered,4
EKT100219,2025-06-09,2025-06-13,AMD-Hub (Ahmedabad),Surat,1063.24,0.68,Express,1498.13,Delivered,4
EKT100220,2025-07-17,2025-07-18,AMD-Hub (Ahmedabad),Lucknow,1800.98,0.67,Standard,2233.24,Delivered,4
EKT100221,2025-09-04,2025-09-05,DEL-Hub (Delhi),Indore,1504.57,1.63,Express,2044.82,Delivered,5
EKT100222,2025-11-20,2025-11-24,MAA-Hub (Chennai),Hyderabad,362.7,0.96,Standard,512.52,Delivered,5
EKT100223,2025-07-22,2025-07-26,HYD-Hub (Hyderabad),Indore,520.74,2.05,Standard,721.79,RTO (Return to Origin),3
EKT100224,2025-07-03,2025-07-07,HYD-Hub (Hyderabad),Hyderabad,649.92,1.05,Express,1008.8,Delivered,5
EKT100225,2025-05-03,2025-05-08,BOM-Hub (Mumbai),Lucknow,298.37,4.21,Standard,493.82,Delivered,4
EKT100226,2025-09-12,2025-09-16,MAA-Hub (Chennai),Surat,654.19,7.53,Express,1130.57,Delivered,5
EKT100227,2025-10-21,2025-10-26,MAA-Hub (Chennai),Delhi,1611.06,1.29,Standard,2016.49,Delivered,4
EKT100228,2025-10-07,2025-10-10,DEL-Hub (Delhi),Mumbai,553.84,0.2,Express,878.21,Delivered,4
EKT100229,2025-11-21,2025-11-22,MAA-Hub (Chennai),Indore,1842.73,0.68,Express,2433.52,Delivered,5
EKT100230,2025-04-08,2025-04-09,AMD-Hub (Ahmedabad),Jaipur,1048.85,0.27,Standard,1323.48,Delivered,5
EKT100231,2025-07-17,2025-07-19,PNQ-Hub (Pune),Ahmedabad,730.77,1.06,Express,1106.0,Delayed,1
EKT100232,2025-08-28,2025-08-31,BOM-Hub (Mumbai),Surat,924.95,2.59,Standard,1216.56,Delayed,3
EKT100233,2025-05-24,2025-05-28,DEL-Hub (Delhi),Indore,1569.61,1.83,Express,2126.47,Delivered,5
EKT100234,2025-04-07,2025-04-11,CCU-Hub (Kolkata),Chennai,1151.44,0.7,Standard,1454.33,Cancelled,1
EKT100235,2025-07-20,2025-07-23,MAA-Hub (Chennai),Hyderabad,45.79,3.64,Standard,180.47,Delivered,4
EKT100236,2025-05-04,2025-05-08,MAA-Hub (Chennai),Mumbai,2031.44,0.35,Express,2654.03,Delayed,1
EKT100237,2025-07-06,2025-07-08,BLR-Hub (Bangalore),Surat,173.21,0.65,Standard,279.55,Delivered,5
EKT100238,2025-11-22,2025-11-27,CCU-Hub (Kolkata),Kolkata,2066.81,2.82,Standard,2590.93,RTO (Return to Origin),1
EKT100239,2025-12-15,2025-12-16,CCU-Hub (Kolkata),Mumbai,91.09,0.55,Express,329.21,Delivered,3
EKT100240,2025-09-16,2025-09-19,PNQ-Hub (Pune),Indore,1703.03,2.84,Standard,2154.76,Delivered,4
EKT100241,2025-05-28,2025-05-29,BOM-Hub (Mumbai),Kolkata,1190.24,9.42,Standard,1657.85,Delivered,5
EKT100242,2025-09-09,2025-09-14,PNQ-Hub (Pune),Pune,1127.43,4.45,Standard,1493.02,Delivered,5
EKT100243,2025-12-12,2025-12-15,CCU-Hub (Kolkata),Pune,187.93,0.44,Standard,293.44,Delivered,4
EKT100244,2025-05-27,2025-06-01,PNQ-Hub (Pune),Jaipur,548.08,1.84,Standard,750.82,Delivered,4
EKT100245,2025-05-28,2025-06-01,AMD-Hub (Ahmedabad),Bangalore,1717.28,1.37,Standard,2145.4,Delivered,4
EKT100246,2025-12-18,2025-12-22,PNQ-Hub (Pune),Surat,1964.03,11.97,Standard,2632.3,Delivered,3
EKT100247,2025-07-18,2025-07-22,BLR-Hub (Bangalore),Chennai,1178.19,8.34,Express,1773.95,Delivered,3
EKT100248,2025-11-04,2025-11-09,AMD-Hub (Ahmedabad),Jaipur,796.76,0.34,Standard,1022.23,Delivered,5
EKT100249,2025-05-08,2025-05-13,BOM-Hub (Mumbai),Bhopal,160.08,5.98,Standard,359.74,Delivered,4
EKT100250,2025-02-08,2025-02-13,PNQ-Hub (Pune),Ahmedabad,1510.33,0.54,Standard,1882.12,Delivered,3
EKT100251,2025-12-04,2025-12-05,PNQ-Hub (Pune),Surat,634.23,0.96,Standard,838.36,RTO (Return to Origin),1
EKT100252,2025-12-26,2025-12-31,CCU-Hub (Kolkata),Pune,149.38,1.09,Standard,258.88,RTO (Return to Origin),2
EKT100253,2025-05-09,2025-05-13,BOM-Hub (Mumbai),Ahmedabad,1474.9,0.85,Express,1995.18,Delivered,4
EKT100254,2025-09-24,2025-09-26,AMD-Hub (Ahmedabad),Jaipur,1084.01,4.8,Standard,1447.21,Delivered,4
EKT100255,2025-05-31,2025-06-05,CCU-Hub (Kolkata),Surat,55.96,1.0,Standard,145.15,Delivered,5
EKT100256,2025-10-25,2025-10-27,CCU-Hub (Kolkata),Chennai,270.71,4.24,Standard,461.17,Delayed,1
EKT100257,2025-04-09,2025-04-13,PNQ-Hub (Pune),Kolkata,1547.27,12.95,Standard,2149.82,Delivered,5
EKT100258,2025-09-20,2025-09-25,HYD-Hub (Hyderabad),Jaipur,168.17,4.59,Express,494.42,Delivered,5
EKT100259,2025-09-09,2025-09-10,CCU-Hub (Kolkata),Pune,1909.14,1.06,Standard,2370.05,Delivered,4
EKT100260,2025-05-24,2025-05-25,PNQ-Hub (Pune),Bhopal,705.58,3.11,Standard,962.68,Delayed,2
EKT100261,2025-12-12,2025-12-14,MAA-Hub (Chennai),Chennai,222.41,1.91,Standard,361.27,Cancelled,1
EKT100262,2025-04-22,2025-04-23,CCU-Hub (Kolkata),Hyderabad,1678.67,3.86,Same-Day,2443.88,Delivered,5
EKT100263,2025-03-01,2025-03-02,MAA-Hub (Chennai),Patna,1168.01,0.42,Standard,1469.17,Delayed,3
EKT100264,2025-01-02,2025-01-03,AMD-Hub (Ahmedabad),Delhi,695.41,2.54,Standard,940.21,Delivered,4
EKT100265,2025-10-31,2025-11-04,DEL-Hub (Delhi),Delhi,911.23,3.71,Standard,1220.26,Delivered,5
EKT100266,2025-09-11,2025-09-12,HYD-Hub (Hyderabad),Jaipur,76.46,3.58,Express,366.19,Delivered,5
EKT100267,2025-05-20,2025-05-23,AMD-Hub (Ahmedabad),Ahmedabad,1468.06,8.28,Standard,1970.71,Delivered,5
EKT100268,2025-02-06,2025-02-11,BLR-Hub (Bangalore),Indore,823.73,0.2,Standard,1052.08,Delivered,5
EKT100269,2025-06-09,2025-06-10,BOM-Hub (Mumbai),Delhi,1579.46,1.06,Express,2124.43,Delivered,5
EKT100270,2025-01-09,2025-01-10,BOM-Hub (Mumbai),Indore,1393.13,1.62,Standard,1760.92,Delivered,5
EKT100271,2025-08-21,2025-08-22,DEL-Hub (Delhi),Patna,1443.22,0.93,Express,1958.6,Delivered,5
EKT100272,2025-04-09,2025-04-12,CCU-Hub (Kolkata),Mumbai,1750.58,0.93,Standard,2177.44,Delivered,4
EKT100273,2025-05-27,2025-05-28,BLR-Hub (Bangalore),Indore,1399.61,0.48,Standard,1748.17,Delivered,3
EKT100274,2025-10-31,2025-11-01,DEL-Hub (Delhi),Chennai,938.64,4.19,Same-Day,1561.79,Delivered,5
EKT100275,2025-07-27,2025-08-01,DEL-Hub (Delhi),Delhi,876.14,5.97,Standard,1218.83,Delivered,3
EKT100276,2025-05-11,2025-05-14,BOM-Hub (Mumbai),Mumbai,289.49,0.21,Express,561.17,Delivered,3
EKT100277,2025-06-01,2025-06-04,MAA-Hub (Chennai),Kolkata,1721.39,0.42,Express,2283.23,Delivered,4
EKT100278,2025-02-23,2025-02-24,AMD-Hub (Ahmedabad),Ahmedabad,1681.61,0.65,Standard,2089.63,Delivered,5
EKT100279,2025-04-30,2025-05-03,AMD-Hub (Ahmedabad),Hyderabad,564.47,1.78,Standard,769.4,Delivered,5
EKT100280,2025-06-10,2025-06-12,MAA-Hub (Chennai),Hyderabad,1902.02,3.92,Standard,2412.98,Delivered,4
EKT100281,2025-04-26,2025-04-29,CCU-Hub (Kolkata),Chennai,1308.14,0.2,Standard,1633.37,Delivered,5
EKT100282,2025-03-16,2025-03-19,CCU-Hub (Kolkata),Mumbai,1068.75,2.53,Standard,1388.04,Delivered,5
EKT100283,2025-04-23,2025-04-26,PNQ-Hub (Pune),Bangalore,67.97,0.4,Express,298.76,Delivered,4
EKT100284,2025-04-14,2025-04-18,PNQ-Hub (Pune),Indore,860.55,8.89,Standard,1252.68,Delivered,5
EKT100285,2025-12-06,2025-12-10,AMD-Hub (Ahmedabad),Hyderabad,1420.26,5.73,Standard,1867.45,Delivered,4
EKT100286,2025-09-11,2025-09-15,DEL-Hub (Delhi),Hyderabad,224.75,7.47,Standard,464.16,Delivered,5
EKT100287,2025-08-15,2025-08-18,CCU-Hub (Kolkata),Kolkata,1027.26,0.28,Standard,1297.75,Delivered,4
EKT100288,2025-04-22,2025-04-24,MAA-Hub (Chennai),Hyderabad,2185.76,1.67,Express,2862.97,Delivered,4
EKT100289,2025-04-09,2025-04-12,AMD-Hub (Ahmedabad),Patna,1584.89,0.45,Standard,1969.97,Cancelled,1
EKT100290,2025-06-02,2025-06-03,BLR-Hub (Bangalore),Hyderabad,1216.71,2.29,Standard,1561.27,Delivered,4
EKT100291,2025-12-15,2025-12-17,BOM-Hub (Mumbai),Indore,1186.68,0.66,Express,1645.9,Delayed,1
EKT100292,2025-12-04,2025-12-08,MAA-Hub (Chennai),Delhi,124.97,3.68,Standard,276.2,Delivered,5
EKT100293,2025-07-13,2025-07-18,PNQ-Hub (Pune),Hyderabad,2107.37,2.58,Standard,2635.28,RTO (Return to Origin),2
EKT100294,2025-11-06,2025-11-08,HYD-Hub (Hyderabad),Kolkata,2044.15,2.12,Standard,2551.14,Delayed,1
EKT100295,2025-06-12,2025-06-16,CCU-Hub (Kolkata),Ahmedabad,1510.82,4.36,Standard,1951.46,Delivered,4
EKT100296,2025-07-27,2025-07-29,BOM-Hub (Mumbai),Jaipur,244.86,1.73,Standard,384.97,Delivered,5
EKT100297,2025-06-18,2025-06-20,HYD-Hub (Hyderabad),Bhopal,481.0,0.79,Standard,651.42,Delivered,5
EKT100298,2025-06-10,2025-06-13,AMD-Hub (Ahmedabad),Hyderabad,429.08,2.42,Same-Day,918.46,Delivered,5
EKT100299,2025-03-09,2025-03-10,BOM-Hub (Mumbai),Indore,1157.49,7.87,Standard,1590.65,Delivered,5
EKT100300,2025-10-16,2025-10-21,DEL-Hub (Delhi),Surat,480.93,2.3,Standard,678.52,Delivered,4
EKT100301,2025-10-04,2025-10-08,AMD-Hub (Ahmedabad),Surat,1539.89,2.48,Standard,1952.51,Delivered,3
EKT100302,2025-10-31,2025-11-02,CCU-Hub (Kolkata),Lucknow,1213.15,6.82,Standard,1638.54,Delivered,5
EKT100303,2025-05-15,2025-05-20,DEL-Hub (Delhi),Chennai,68.32,1.81,Standard,174.56,Delivered,4
EKT100304,2025-07-14,2025-07-16,AMD-Hub (Ahmedabad),Bangalore,1644.6,14.04,Standard,2286.24,Delivered,4
EKT100305,2025-05-08,2025-05-09,BOM-Hub (Mumbai),Lucknow,439.76,0.43,Standard,595.45,Delivered,5
EKT100306,2025-02-02,2025-02-07,DEL-Hub (Delhi),Surat,1820.0,1.93,Standard,2278.74,Delivered,4
EKT100307,2025-06-25,2025-06-29,AMD-Hub (Ahmedabad),Delhi,800.45,0.6,Same-Day,1331.34,Delivered,4
EKT100308,2025-01-22,2025-01-24,AMD-Hub (Ahmedabad),Pune,764.8,1.51,Standard,1004.94,Delivered,4
EKT100309,2025-08-26,2025-08-27,CCU-Hub (Kolkata),Kolkata,55.64,0.47,Standard,135.23,Delivered,5
EKT100310,2025-06-07,2025-06-12,MAA-Hub (Chennai),Chennai,2173.37,0.63,Standard,2679.38,Delivered,5
EKT100311,2025-02-07,2025-02-09,BLR-Hub (Bangalore),Jaipur,1358.05,0.59,Express,1850.28,Delivered,4
EKT100312,2025-08-18,2025-08-20,HYD-Hub (Hyderabad),Pune,947.32,0.96,Express,1364.06,Delayed,1
EKT100313,2025-12-31,2026-01-04,MAA-Hub (Chennai),Lucknow,239.67,0.36,Standard,354.08,RTO (Return to Origin),2
EKT100314,2025-02-20,2025-02-21,AMD-Hub (Ahmedabad),Indore,1547.15,4.14,Standard,1991.1,Delayed,2
EKT100315,2025-09-21,2025-09-24,BOM-Hub (Mumbai),Ahmedabad,643.53,0.62,Express,993.4,Delivered,4
EKT100316,2025-10-10,2025-10-12,AMD-Hub (Ahmedabad),Chennai,2174.57,1.35,Express,2843.78,Delivered,5
EKT100317,2025-01-27,2025-02-01,MAA-Hub (Chennai),Lucknow,2092.69,0.2,Standard,2574.83,Delivered,5
EKT100318,2025-08-14,2025-08-18,DEL-Hub (Delhi),Surat,1625.59,0.28,Express,2165.75,Cancelled,1
EKT100319,2025-10-04,2025-10-08,CCU-Hub (Kolkata),Lucknow,2137.23,5.66,Express,2876.56,Delivered,5
EKT100320,2025-10-13,2025-10-15,MAA-Hub (Chennai),Ahmedabad,259.23,4.54,Standard,452.8,Delayed,1
EKT100321,2025-04-07,2025-04-09,MAA-Hub (Chennai),Chennai,637.42,4.6,Standard,907.7,Delivered,5
EKT100322,2025-10-11,2025-10-13,CCU-Hub (Kolkata),Delhi,579.54,1.32,Standard,779.21,Cancelled,1
EKT100323,2025-11-13,2025-11-16,DEL-Hub (Delhi),Patna,186.27,0.38,Standard,290.36,Delivered,5
EKT100324,2025-10-31,2025-11-02,BLR-Hub (Bangalore),Ahmedabad,2139.73,0.29,Standard,2632.9,Delivered,5
EKT100325,2025-05-27,2025-05-28,MAA-Hub (Chennai),Delhi,160.14,2.33,Same-Day,594.11,Delivered,4
EKT100326,2025-01-04,2025-01-09,HYD-Hub (Hyderabad),Indore,1889.01,4.4,Standard,2406.01,Delivered,4
EKT100327,2025-02-04,2025-02-06,BOM-Hub (Mumbai),Surat,1696.91,5.76,Standard,2199.97,Delivered,5
EKT100328,2025-07-11,2025-07-14,PNQ-Hub (Pune),Bangalore,845.63,0.85,Standard,1090.06,Delayed,2
EKT100329,2025-02-18,2025-02-23,DEL-Hub (Delhi),Pune,70.81,0.97,Standard,162.43,Delayed,1
EKT100330,2025-01-17,2025-01-21,AMD-Hub (Ahmedabad),Bangalore,43.23,0.27,Express,266.74,Delivered,5
EKT100331,2025-06-21,2025-06-23,DEL-Hub (Delhi),Indore,472.67,3.72,Standard,694.16,Delivered,5
EKT100332,2025-08-08,2025-08-13,MAA-Hub (Chennai),Ahmedabad,1101.71,0.81,Standard,1396.63,Delivered,5
EKT100333,2025-06-07,2025-06-11,HYD-Hub (Hyderabad),Kolkata,1023.66,1.64,Standard,1317.91,Cancelled,2
EKT100334,2025-02-15,2025-02-18,PNQ-Hub (Pune),Bangalore,1300.08,6.61,Standard,1739.08,Delivered,5
EKT100335,2025-01-06,2025-01-07,AMD-Hub (Ahmedabad),Kolkata,1705.15,3.49,Express,2319.0,Delivered,5
EKT100336,2025-04-09,2025-04-11,CCU-Hub (Kolkata),Kolkata,848.86,0.2,Standard,1082.23,Delivered,5
EKT100337,2025-08-21,2025-08-22,PNQ-Hub (Pune),Ahmedabad,377.99,0.2,Standard,517.19,Delivered,4
EKT100338,2025-02-06,2025-02-09,MAA-Hub (Chennai),Surat,1766.11,3.87,Standard,2248.99,Delivered,4
EKT100339,2025-10-07,2025-10-12,MAA-Hub (Chennai),Jaipur,751.94,2.01,Standard,998.51,Delivered,5
EKT100340,2025-12-15,2025-12-20,CCU-Hub (Kolkata),Hyderabad,652.53,3.19,Standard,900.46,Delayed,3
EKT100341,2025-10-29,2025-11-01,BOM-Hub (Mumbai),Lucknow,1688.56,0.43,Standard,2094.01,Delivered,5
EKT100342,2025-06-30,2025-07-03,CCU-Hub (Kolkata),Bangalore,2057.08,5.14,Standard,2621.02,Delivered,4
EKT100343,2025-04-05,2025-04-07,MAA-Hub (Chennai),Mumbai,2015.47,3.71,Standard,2545.34,Cancelled,2
EKT100344,2025-04-09,2025-04-13,BLR-Hub (Bangalore),Patna,328.25,5.54,Standard,553.62,Delivered,5
EKT100345,2025-07-07,2025-07-08,CCU-Hub (Kolkata),Bangalore,1121.85,1.04,Standard,1424.94,Delivered,5
EKT100346,2025-04-26,2025-04-27,AMD-Hub (Ahmedabad),Jaipur,231.53,0.81,Standard,352.42,Delivered,5
EKT100347,2025-07-10,2025-07-15,BOM-Hub (Mumbai),Pune,2115.32,0.41,Standard,2605.76,Delayed,2
EKT100348,2025-09-10,2025-09-15,CCU-Hub (Kolkata),Patna,497.04,6.65,Standard,776.15,Delivered,3
EKT100349,2025-06-10,2025-06-12,CCU-Hub (Kolkata),Patna,458.42,0.49,Standard,618.92,Delivered,4
EKT100350,2025-09-13,2025-09-16,DEL-Hub (Delhi),Jaipur,1958.88,0.32,Standard,2416.42,Delivered,4
EKT100351,2025-11-19,2025-11-20,DEL-Hub (Delhi),Indore,2130.24,0.54,Standard,2626.01,RTO (Return to Origin),1
EKT100352,2025-05-08,2025-05-10,MAA-Hub (Chennai),Hyderabad,1543.86,3.69,Standard,1979.05,Delivered,5
EKT100353,2025-01-18,2025-01-23,AMD-Hub (Ahmedabad),Ahmedabad,292.58,5.51,Standard,510.28,Delivered,4
EKT100354,2025-10-08,2025-10-13,MAA-Hub (Chennai),Lucknow,1084.31,4.16,Express,1586.05,Delivered,5
EKT100355,2025-08-11,2025-08-12,PNQ-Hub (Pune),Patna,1802.03,2.07,Standard,2259.7,Delivered,5
EKT100356,2025-02-23,2025-02-28,AMD-Hub (Ahmedabad),Jaipur,1272.28,12.74,Standard,1816.06,Delivered,4
EKT100357,2025-02-27,2025-03-04,CCU-Hub (Kolkata),Bangalore,317.73,0.2,Standard,444.88,Delivered,5
EKT100358,2025-11-19,2025-11-23,BLR-Hub (Bangalore),Pune,403.0,5.05,Express,784.5,Delayed,1
EKT100359,2025-12-26,2025-12-29,HYD-Hub (Hyderabad),Jaipur,1905.19,1.4,Express,2521.43,Delivered,4
EKT100360,2025-06-23,2025-06-28,MAA-Hub (Chennai),Mumbai,1173.65,1.52,Standard,1495.74,Delivered,5
EKT100361,2025-10-07,2025-10-11,CCU-Hub (Kolkata),Surat,1561.67,0.34,Standard,1940.12,Delivered,4
EKT100362,2025-04-24,2025-04-26,CCU-Hub (Kolkata),Pune,839.55,0.2,Standard,1071.06,Delivered,5
EKT100363,2025-10-15,2025-10-20,HYD-Hub (Hyderabad),Kolkata,1185.49,0.95,Standard,1499.69,Delivered,4
EKT100364,2025-12-08,2025-12-10,CCU-Hub (Kolkata),Ahmedabad,2150.31,0.48,Standard,2649.01,Delivered,5
EKT100365,2025-05-31,2025-06-05,HYD-Hub (Hyderabad),Chennai,745.46,1.65,Express,1134.25,Delivered,5
EKT100366,2025-05-07,2025-05-08,HYD-Hub (Hyderabad),Delhi,1494.29,0.4,Same-Day,2160.35,Delivered,5
EKT100367,2025-06-04,2025-06-08,PNQ-Hub (Pune),Patna,404.34,0.37,Standard,551.87,Delivered,4
EKT100368,2025-09-30,2025-10-04,CCU-Hub (Kolkata),Indore,294.18,5.24,Express,657.34,Delivered,3
EKT100369,2025-04-14,2025-04-15,PNQ-Hub (Pune),Lucknow,1730.5,6.36,Standard,2251.08,Delivered,4
EKT100370,2025-10-26,2025-10-29,CCU-Hub (Kolkata),Ahmedabad,1861.71,8.33,Standard,2443.99,Delivered,5
EKT100371,2025-09-03,2025-09-07,DEL-Hub (Delhi),Hyderabad,1480.24,2.85,Standard,1887.59,Delivered,4
EKT100372,2025-06-25,2025-06-27,HYD-Hub (Hyderabad),Indore,373.28,3.69,Standard,574.36,Delayed,2
EKT100373,2025-02-08,2025-02-12,BOM-Hub (Mumbai),Ahmedabad,552.08,4.52,Express,953.86,Delivered,4
EKT100374,2025-06-19,2025-06-22,HYD-Hub (Hyderabad),Bangalore,2007.25,2.69,Express,2667.12,Delivered,4
EKT100375,2025-09-04,2025-09-06,BOM-Hub (Mumbai),Ahmedabad,656.49,1.0,Standard,865.79,Delivered,5
EKT100376,2025-01-26,2025-01-28,CCU-Hub (Kolkata),Ahmedabad,1806.93,0.43,Express,2386.06,Delivered,4
EKT100377,2025-12-21,2025-12-22,MAA-Hub (Chennai),Surat,650.48,0.68,Express,1002.82,Delivered,5
EKT100378,2025-11-02,2025-11-07,BLR-Hub (Bangalore),Delhi,2068.63,4.59,Standard,2624.98,Delivered,4
EKT100379,2025-01-13,2025-01-14,PNQ-Hub (Pune),Chennai,2014.36,2.98,Standard,2530.87,Delivered,4
EKT100380,2025-11-12,2025-11-17,CCU-Hub (Kolkata),Pune,123.88,1.52,Express,386.02,Delivered,4
EKT100381,2025-11-09,2025-11-10,BLR-Hub (Bangalore),Indore,1701.8,0.2,Express,2255.76,Delivered,5
EKT100382,2025-02-05,2025-02-10,DEL-Hub (Delhi),Bhopal,397.73,0.77,Same-Day,851.14,Delivered,4
EKT100383,2025-06-22,2025-06-26,BOM-Hub (Mumbai),Patna,497.14,3.26,Standard,715.25,Delivered,4
EKT100384,2025-01-20,2025-01-22,PNQ-Hub (Pune),Delhi,1027.86,1.8,Standard,1325.83,Delivered,3
EKT100385,2025-11-17,2025-11-22,DEL-Hub (Delhi),Bangalore,1280.61,1.43,Express,1772.47,Delivered,5
EKT100386,2025-09-21,2025-09-25,MAA-Hub (Chennai),Bangalore,736.99,0.94,Standard,961.31,Delivered,3
EKT100387,2025-05-22,2025-05-25,MAA-Hub (Chennai),Hyderabad,1278.58,2.33,Express,1786.24,Cancelled,2
EKT100388,2025-05-23,2025-05-24,HYD-Hub (Hyderabad),Kolkata,400.33,8.48,Standard,693.04,Delivered,3
EKT100389,2025-04-02,2025-04-05,PNQ-Hub (Pune),Surat,78.47,5.78,Standard,258.2,Delivered,5
EKT100390,2025-12-20,2025-12-24,PNQ-Hub (Pune),Patna,1269.56,0.2,Standard,1587.07,Delivered,5
EKT100391,2025-11-18,2025-11-21,PNQ-Hub (Pune),Pune,1152.79,1.64,Standard,1472.87,Delivered,5
EKT100392,2025-10-15,2025-10-18,CCU-Hub (Kolkata),Bangalore,1526.55,1.0,Standard,1909.86,Delivered,4
EKT100393,2025-08-03,2025-08-07,AMD-Hub (Ahmedabad),Patna,1440.11,1.79,Express,1970.35,Delivered,4
EKT100394,2025-12-08,2025-12-10,AMD-Hub (Ahmedabad),Delhi,1977.55,2.33,Standard,2475.0,Delayed,2
EKT100395,2025-02-20,2025-02-25,HYD-Hub (Hyderabad),Patna,1027.05,0.56,Standard,1302.54,Delivered,5
EKT100396,2025-06-02,2025-06-03,MAA-Hub (Chennai),Bangalore,48.16,3.8,Same-Day,486.19,Delivered,5
EKT100397,2025-07-05,2025-07-10,MAA-Hub (Chennai),Ahmedabad,1398.52,1.61,Standard,1767.2,Delivered,4
EKT100398,2025-03-04,2025-03-05,HYD-Hub (Hyderabad),Kolkata,1495.04,12.07,Standard,2071.31,Delivered,5
EKT100399,2025-07-09,2025-07-14,DEL-Hub (Delhi),Bangalore,1161.64,0.2,Standard,1457.57,Delivered,5
EKT100400,2025-05-05,2025-05-08,BLR-Hub (Bangalore),Bhopal,1525.79,0.53,Standard,1900.49,Delivered,4
EKT100401,2025-05-30,2025-06-01,BOM-Hub (Mumbai),Ahmedabad,732.18,2.92,Standard,991.18,Delivered,5
EKT100402,2025-11-10,2025-11-13,MAA-Hub (Chennai),Hyderabad,352.91,2.97,Same-Day,836.95,Delivered,5
EKT100403,2025-02-27,2025-03-01,HYD-Hub (Hyderabad),Bangalore,1472.08,2.18,Standard,1865.74,Delivered,4
EKT100404,2025-12-08,2025-12-12,MAA-Hub (Chennai),Bhopal,562.05,8.94,Express,1045.38,Delivered,5
EKT100405,2025-11-01,2025-11-02,DEL-Hub (Delhi),Kolkata,1020.21,1.34,Standard,1308.37,Delivered,5
EKT100406,2025-06-29,2025-06-30,PNQ-Hub (Pune),Delhi,1096.82,1.35,Same-Day,1700.48,Delivered,4
EKT100407,2025-06-19,2025-06-23,PNQ-Hub (Pune),Hyderabad,1065.52,6.03,Standard,1447.16,Delayed,1
EKT100408,2025-11-22,2025-11-27,AMD-Hub (Ahmedabad),Bhopal,1328.63,1.93,Standard,1689.1,RTO (Return to Origin),1
EKT100409,2025-09-28,2025-10-02,BOM-Hub (Mumbai),Surat,93.91,1.09,Express,342.31,Delayed,3
EKT100410,2025-02-23,2025-02-27,AMD-Hub (Ahmedabad),Indore,2177.61,3.17,Express,2880.19,Delivered,5
EKT100411,2025-04-11,2025-04-13,PNQ-Hub (Pune),Bhopal,1584.39,2.42,Standard,2004.83,Delayed,1
EKT100412,2025-09-21,2025-09-25,PNQ-Hub (Pune),Jaipur,953.09,0.91,Standard,1220.09,Delivered,3
EKT100413,2025-02-22,2025-02-23,DEL-Hub (Delhi),Surat,445.19,0.88,Standard,610.07,Delivered,5
EKT100414,2025-03-01,2025-03-04,AMD-Hub (Ahmedabad),Pune,203.98,1.26,Standard,327.46,Delivered,5
EKT100415,2025-04-18,2025-04-20,BLR-Hub (Bangalore),Patna,1488.65,0.2,Express,1999.98,Delivered,4
EKT100416,2025-01-05,2025-01-07,DEL-Hub (Delhi),Indore,717.79,7.15,Standard,1050.05,Delivered,5
EKT100417,2025-04-13,2025-04-18,BOM-Hub (Mumbai),Ahmedabad,527.97,0.51,Standard,702.74,Delivered,5
EKT100418,2025-07-15,2025-07-18,PNQ-Hub (Pune),Hyderabad,854.5,0.54,Standard,1095.12,Cancelled,2
EKT100419,2025-09-19,2025-09-21,AMD-Hub (Ahmedabad),Patna,1316.64,2.6,Same-Day,1986.77,Delayed,1
EKT100420,2025-12-31,2026-01-04,BOM-Hub (Mumbai),Kolkata,1487.6,3.22,Express,2053.08,Delivered,5
EKT100421,2025-12-16,2025-12-18,MAA-Hub (Chennai),Surat,1430.02,3.34,Standard,1836.14,Delivered,3
EKT100422,2025-02-16,2025-02-18,BLR-Hub (Bangalore),Hyderabad,1903.29,1.18,Express,2515.19,Delivered,3
EKT100423,2025-12-21,2025-12-23,CCU-Hub (Kolkata),Pune,504.7,5.17,Express,908.7,Delivered,4
EKT100424,2025-11-07,2025-11-12,MAA-Hub (Chennai),Jaipur,1411.74,1.96,Standard,1789.37,Delivered,3
EKT100425,2025-11-04,2025-11-06,PNQ-Hub (Pune),Ahmedabad,249.42,1.44,Standard,385.22,RTO (Return to Origin),1
EKT100426,2025-05-24,2025-05-26,HYD-Hub (Hyderabad),Kolkata,1219.02,4.16,Express,1747.7,Delayed,2
EKT100427,2025-09-26,2025-10-01,DEL-Hub (Delhi),Pune,1297.19,0.7,Standard,1629.23,Delayed,2
EKT100428,2025-05-04,2025-05-07,AMD-Hub (Ahmedabad),Ahmedabad,499.23,4.92,Express,897.64,Delivered,4
EKT100429,2025-04-16,2025-04-17,AMD-Hub (Ahmedabad),Delhi,879.97,1.93,Standard,1150.7,Delivered,5
EKT100430,2025-06-07,2025-06-12,DEL-Hub (Delhi),Ahmedabad,1825.01,5.76,Same-Day,2653.69,Delivered,4
EKT100431,2025-05-27,2025-06-01,BOM-Hub (Mumbai),Patna,352.05,0.56,Standard,492.54,Delivered,4
EKT100432,2025-05-25,2025-05-27,HYD-Hub (Hyderabad),Pune,972.88,6.87,Standard,1351.12,Delivered,5
EKT100433,2025-04-30,2025-05-02,BOM-Hub (Mumbai),Patna,2054.03,2.91,Express,2727.22,Delayed,1
